id,set,idset,option,origBlock,block,rotation,income,cov,acc1,acc2,bid,vote,choice,allNO,protNO,watercolor2018,respirr2018,watercolor2019,respirr2019,watercolor_1m,respirr_1m,sq,covacc1,covacc2,acc1acc2,cov12,acc175,acc1100,acc275,acc2100,cov12acc175,cov12acc1100,cov12acc275,cov12acc2100,cov12ec,acc175ec,acc1100ec,acc275ec,acc2100ec,cov12acc175ec,cov12acc1100ec,cov12acc275ec,cov12acc2100ec
194,1,773,2,1.3,1,3,137500,6,50,50,15,2,1,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
194,1,773,3,1.3,1,3,137500,0,0,0,0,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,774,1,1.3,1,3,137500,12,100,75,25,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
194,2,774,2,1.3,1,3,137500,6,100,100,5,2,1,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
194,2,774,3,1.3,1,3,137500,0,0,0,0,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,775,1,1.3,1,3,137500,12,100,50,15,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
194,3,775,2,1.3,1,3,137500,12,75,75,5,2,1,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
194,3,775,3,1.3,1,3,137500,0,0,0,0,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,4,776,1,1.3,1,3,137500,12,75,75,35,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
194,4,776,2,1.3,1,3,137500,6,100,75,25,2,1,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
194,4,776,3,1.3,1,3,137500,0,0,0,0,2,0,0,-999,1.73374926706773,1.25452507145333,1.81627279831863,1.05152941715592,1.5661086595639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,777,1,2.4,2,4,62500,6,100,75,15,1,1,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
195,1,777,2,2.4,2,4,62500,12,50,50,25,1,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
195,1,777,3,2.4,2,4,62500,0,0,0,0,1,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,778,1,2.4,2,4,62500,12,100,100,35,2,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
195,2,778,2,2.4,2,4,62500,6,50,50,15,2,1,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
195,2,778,3,2.4,2,4,62500,0,0,0,0,2,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3,779,1,2.4,2,4,62500,6,75,50,5,1,1,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
195,3,779,2,2.4,2,4,62500,12,100,50,35,1,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
195,3,779,3,2.4,2,4,62500,0,0,0,0,1,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,4,780,1,2.4,2,4,62500,6,100,100,25,3,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
195,4,780,2,2.4,2,4,62500,12,50,50,15,3,0,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
195,4,780,3,2.4,2,4,62500,0,0,0,0,3,1,0,-999,1.71584002129786,1.22812253458717,1.79258313096842,1.04542079846065,1.73069901507085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,781,1,5.1,5,1,87500,6,100,50,35,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
196,1,781,2,5.1,5,1,87500,6,75,75,25,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
196,1,781,3,5.1,5,1,87500,0,0,0,0,3,1,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,782,1,5.1,5,1,87500,12,50,50,5,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
196,2,782,2,5.1,5,1,87500,12,100,100,35,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
196,2,782,3,5.1,5,1,87500,0,0,0,0,3,1,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3,783,1,5.1,5,1,87500,12,75,75,15,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
196,3,783,2,5.1,5,1,87500,6,75,50,5,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
196,3,783,3,5.1,5,1,87500,0,0,0,0,3,1,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,4,784,1,5.1,5,1,87500,6,75,75,5,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
196,4,784,2,5.1,5,1,87500,6,100,100,35,3,0,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
196,4,784,3,5.1,5,1,87500,0,0,0,0,3,1,1,0,1.70581263948413,1.15608685296376,1.81571773486536,1.04253741529096,1.53495318409992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,785,1,4.1,4,1,87500,12,75,50,35,2,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
197,1,785,2,4.1,4,1,87500,6,100,50,15,2,1,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
197,1,785,3,4.1,4,1,87500,0,0,0,0,2,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,786,1,4.1,4,1,87500,12,100,100,35,1,1,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
197,2,786,2,4.1,4,1,87500,12,75,50,25,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
197,2,786,3,4.1,4,1,87500,0,0,0,0,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3,787,1,4.1,4,1,87500,6,75,50,15,1,1,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
197,3,787,2,4.1,4,1,87500,6,100,75,35,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
197,3,787,3,4.1,4,1,87500,0,0,0,0,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,4,788,1,4.1,4,1,87500,6,50,50,5,1,1,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
197,4,788,2,4.1,4,1,87500,12,100,75,25,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
197,4,788,3,4.1,4,1,87500,0,0,0,0,1,0,0,-999,1.71148813101946,1.22391091579883,1.79118188324585,1.04604144150215,1.54045348535155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,789,1,5.4,5,4,187500,12,50,50,5,2,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
198,1,789,2,5.4,5,4,187500,12,100,100,35,2,1,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
198,1,789,3,5.4,5,4,187500,0,0,0,0,2,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,790,1,5.4,5,4,187500,12,75,75,15,1,1,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,900,900,5625,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
198,2,790,2,5.4,5,4,187500,6,75,50,5,1,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
198,2,790,3,5.4,5,4,187500,0,0,0,0,1,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3,791,1,5.4,5,4,187500,6,75,75,5,2,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
198,3,791,2,5.4,5,4,187500,6,100,100,35,2,1,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
198,3,791,3,5.4,5,4,187500,0,0,0,0,2,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,4,792,1,5.4,5,4,187500,6,100,50,35,1,1,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
198,4,792,2,5.4,5,4,187500,6,75,75,25,1,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,0,450,450,5625,0,1,0,1,0,0,0,0,0,-1,1,0,1,0,-1,0,-1,0
198,4,792,3,5.4,5,4,187500,0,0,0,0,1,0,0,-999,1.92661693134268,1.65199549165067,1.70847433328314,1.04657878178048,1.48047321875899,1.0067149234818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,793,1,2.4,2,4,87500,6,100,75,15,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
199,1,793,2,2.4,2,4,87500,12,50,50,25,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
199,1,793,3,2.4,2,4,87500,0,0,0,0,3,1,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,794,1,2.4,2,4,87500,12,100,100,35,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
199,2,794,2,2.4,2,4,87500,6,50,50,15,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
199,2,794,3,2.4,2,4,87500,0,0,0,0,3,1,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,795,1,2.4,2,4,87500,6,75,50,5,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
199,3,795,2,2.4,2,4,87500,12,100,50,35,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
199,3,795,3,2.4,2,4,87500,0,0,0,0,3,1,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,4,796,1,2.4,2,4,87500,6,100,100,25,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
199,4,796,2,2.4,2,4,87500,12,50,50,15,3,0,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
199,4,796,3,2.4,2,4,87500,0,0,0,0,3,1,1,1,1.71612027440922,1.15654446642745,1.83024044684767,1.04272037165116,1.81924474277627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,797,1,2.1,2,1,87500,6,100,100,25,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
200,1,797,2,2.1,2,1,87500,12,50,50,15,2,1,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
200,1,797,3,2.1,2,1,87500,0,0,0,0,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2,798,1,2.1,2,1,87500,6,100,75,15,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
200,2,798,2,2.1,2,1,87500,12,50,50,25,2,1,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
200,2,798,3,2.1,2,1,87500,0,0,0,0,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,799,1,2.1,2,1,87500,12,100,100,35,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
200,3,799,2,2.1,2,1,87500,6,50,50,15,2,1,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
200,3,799,3,2.1,2,1,87500,0,0,0,0,2,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,4,800,1,2.1,2,1,87500,6,75,50,5,1,1,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
200,4,800,2,2.1,2,1,87500,12,100,50,35,1,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
200,4,800,3,2.1,2,1,87500,0,0,0,0,1,0,0,-999,1.93515533602702,1.61523930749549,1.75166445594593,1.04149397384367,1.84692183563981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,801,1,4.1,4,1,7500,12,75,50,35,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
201,1,801,2,4.1,4,1,7500,6,100,50,15,2,1,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,600,300,5000,0,0,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,-1,1,1
201,1,801,3,4.1,4,1,7500,0,0,0,0,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,802,1,4.1,4,1,7500,12,100,100,35,1,1,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
201,2,802,2,4.1,4,1,7500,12,75,50,25,1,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,900,600,3750,1,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0,-1,-1
201,2,802,3,4.1,4,1,7500,0,0,0,0,1,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,803,1,4.1,4,1,7500,6,75,50,15,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
201,3,803,2,4.1,4,1,7500,6,100,75,35,2,1,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
201,3,803,3,4.1,4,1,7500,0,0,0,0,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,4,804,1,4.1,4,1,7500,6,50,50,5,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
201,4,804,2,4.1,4,1,7500,12,100,75,25,2,1,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,0,1200,900,7500,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
201,4,804,3,4.1,4,1,7500,0,0,0,0,2,0,0,-999,1.74768803820449,1.1524956623735,1.88561717892102,1.04460328557957,1.71737761085579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,805,1,2.3,2,3,62500,12,100,100,35,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,1200,1200,10000,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
202,1,805,2,2.3,2,3,62500,6,50,50,15,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,300,300,2500,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1
202,1,805,3,2.3,2,3,62500,0,0,0,0,3,1,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,806,1,2.3,2,3,62500,6,75,50,5,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,450,300,3750,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,0,1,1
202,2,806,2,2.3,2,3,62500,12,100,50,35,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,1200,600,5000,1,0,1,0,0,0,1,0,0,1,0,1,-1,-1,0,1,-1,-1
202,2,806,3,2.3,2,3,62500,0,0,0,0,3,1,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3,807,1,2.3,2,3,62500,6,100,100,25,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
202,3,807,2,2.3,2,3,62500,12,50,50,15,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
202,3,807,3,2.3,2,3,62500,0,0,0,0,3,1,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,4,808,1,2.3,2,3,62500,6,100,75,15,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,600,450,7500,0,0,1,1,0,0,0,0,0,-1,0,1,1,0,0,-1,-1,0
202,4,808,2,2.3,2,3,62500,12,50,50,25,3,0,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
202,4,808,3,2.3,2,3,62500,0,0,0,0,3,1,1,1,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.93938735099042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,809,1,2.1,2,1,42500,6,100,100,25,3,0,1,0,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.63063185885726,1.008760330414,0,600,600,10000,0,0,1,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1
203,1,809,2,2.1,2,1,42500,12,50,50,15,3,0,1,0,1.94737654600702,1.58116417357637,1.796957969595,1.04516113459267,1.63063185885726,1.008760330414,0,600,600,2500,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
